orderdate,productkey,customerkey,orderquantity,unitprice,extendedamount,productcost,salesamount,year,order_month,order_year
2003-08-02,535,17374,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-06,535,11738,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-14,535,11176,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-16,535,20104,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-19,535,11711,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-24,535,11176,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-25,535,11185,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-09-01,535,12107,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-01,535,17026,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-08,535,17337,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-24,535,11200,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-28,535,11505,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-29,535,20746,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-10-04,535,11253,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-05,535,21238,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-05,535,11200,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-07,535,11276,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-08,535,11287,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-15,535,11331,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-18,535,11698,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-21,535,11507,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-24,535,11820,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-26,535,12136,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-27,535,11640,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-29,535,11501,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-11-01,535,20106,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-03,535,11619,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-13,535,11510,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-14,535,14084,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-14,535,20745,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-18,535,20764,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-19,535,11287,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-27,535,11498,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-28,535,17360,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-12-05,535,12431,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-06,535,11091,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-13,535,14096,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-13,535,11641,1,24.99,24.99,9.3463,24.99,2003,12,2003
2004-01-03,535,14265,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-05,535,11277,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-07,535,11709,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-09,535,21251,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-14,535,17371,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-21,535,20096,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-22,535,11808,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-26,535,11331,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-26,535,11223,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-02-01,535,11300,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-05,535,11519,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-06,535,14091,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-14,535,11711,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-19,535,11500,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-03-03,535,11262,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-03,535,11711,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-05,535,12097,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-06,535,20756,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-10,535,11277,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-11,535,11019,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-14,535,20740,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-17,535,20280,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-23,535,11719,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-24,535,11677,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-25,535,11530,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-04-03,535,11200,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-03,535,21702,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-09,535,12106,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-11,535,11142,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-12,535,11845,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-16,535,17385,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-21,535,14077,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-21,535,11784,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-23,535,11200,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-25,535,11802,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-29,535,11176,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-05-11,535,13267,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-12,535,17338,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-14,535,11223,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-15,535,11262,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-15,535,11632,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-31,535,11520,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-06-03,535,11211,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-11,535,11827,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-17,535,11215,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-18,535,11091,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-23,535,11091,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-25,535,14282,1,24.99,24.99,9.3463,24.99,2004,6,2004
2003-07-08,535,17512,1,24.99,24.99,9.3463,24.99,2003,7,2003
2003-08-08,535,11947,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-13,535,11113,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-31,535,14061,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-09-06,535,15831,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-15,535,13116,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-15,535,12344,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-20,535,13046,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-27,535,12370,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-10-12,535,13639,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-12,535,11045,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-19,535,11123,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-11-10,535,13642,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-12-02,535,11755,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-04,535,12682,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-15,535,12245,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-18,535,12246,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-20,535,16160,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-21,535,13137,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-21,535,13041,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-28,535,13523,1,24.99,24.99,9.3463,24.99,2003,12,2003
2004-01-05,535,14059,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-17,535,12253,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-02-03,535,18193,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-13,535,12570,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-17,535,14067,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-03-07,535,14057,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-17,535,16164,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-23,535,12577,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-04-01,535,18200,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-08,535,11948,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-10,535,11068,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-12,535,12704,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-14,535,12695,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-17,535,11753,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-23,535,13956,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-23,535,12249,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-26,535,18198,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-05-01,535,12357,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-05,535,16484,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-06,535,12588,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-10,535,11148,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-13,535,11118,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-15,535,11763,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-20,535,13995,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-22,535,11760,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-31,535,13149,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-06-12,535,16685,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-29,535,13156,1,24.99,24.99,9.3463,24.99,2004,6,2004
2003-07-24,535,17511,1,24.99,24.99,9.3463,24.99,2003,7,2003
2003-12-22,535,12241,1,24.99,24.99,9.3463,24.99,2003,12,2003
2004-02-05,535,12571,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-03-07,535,16163,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-04-19,535,16345,1,24.99,24.99,9.3463,24.99,2004,4,2004
2003-08-03,535,14052,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-05,535,13635,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-07,535,11119,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-09,535,13158,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-09,535,11146,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-11,535,12035,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-12,535,14053,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-14,535,13668,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-14,535,11115,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-15,535,11098,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-17,535,13613,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-17,535,13120,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-23,535,11965,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-24,535,13962,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-26,535,13624,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-09-02,535,11071,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-09,535,13983,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-10,535,14217,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-13,535,12715,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-14,535,13155,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-14,535,12679,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-16,535,13640,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-16,535,11116,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-17,535,11059,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-18,535,14099,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-21,535,13627,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-23,535,12372,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-26,535,12678,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-28,535,11150,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-30,535,11362,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-10-02,535,12345,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-03,535,13628,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-09,535,11094,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-10,535,11749,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-26,535,13522,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-26,535,12691,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-11-03,535,14068,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-04,535,12247,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-07,535,11074,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-09,535,13003,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-11,535,13670,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-12,535,14212,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-12,535,12993,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-18,535,12244,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-23,535,11466,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-24,535,13042,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-12-05,535,12036,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-09,535,13641,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-09,535,13034,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-12,535,11073,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-15,535,13048,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-17,535,12672,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-18,535,12006,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-19,535,14223,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-24,535,13136,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-24,535,13004,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-25,535,12351,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-29,535,13026,1,24.99,24.99,9.3463,24.99,2003,12,2003
2004-01-04,535,11125,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-09,535,14087,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-10,535,13954,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-14,535,11370,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-15,535,14056,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-16,535,14307,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-18,535,13045,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-21,535,13981,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-23,535,11902,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-25,535,13044,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-30,535,13138,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-02-01,535,12582,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-01,535,11467,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-05,535,14312,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-06,535,13150,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-09,535,12992,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-13,535,12012,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-16,535,13005,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-16,535,11366,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-18,535,13008,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-19,535,14072,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-19,535,14222,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-21,535,11951,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-23,535,11122,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-28,535,11121,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-29,535,14221,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-03-02,535,13157,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-06,535,13634,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-09,535,13121,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-12,535,13621,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-14,535,12359,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-19,535,13127,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-22,535,13047,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-22,535,11921,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-24,535,13043,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-27,535,12034,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-30,535,13013,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-03-30,535,12665,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-04-03,535,13952,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-03,535,13623,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-03,535,11361,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-05,535,11102,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-13,535,12692,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-18,535,13614,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-19,535,11139,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-21,535,14209,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-25,535,13615,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-25,535,13002,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-26,535,14060,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-28,535,11149,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-05-01,535,14100,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-02,535,13124,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-04,535,12352,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-04,535,11966,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-06,535,12587,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-08,535,13982,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-09,535,12666,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-11,535,12997,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-13,535,13037,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-13,535,12361,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-13,535,11987,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-14,535,14213,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-18,535,12697,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-22,535,13141,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-23,535,13040,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-27,535,11758,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-28,535,12371,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-28,535,11367,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-30,535,11757,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-06-01,535,14054,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-05,535,11913,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-08,535,11752,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-11,535,14034,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-13,535,13969,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-14,535,14227,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-15,535,11463,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-16,535,12369,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-17,535,13159,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-21,535,12008,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-22,535,13125,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-23,535,13009,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-23,535,11911,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-26,535,14069,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-27,535,13972,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-28,535,11114,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-29,535,11369,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-30,535,11371,1,24.99,24.99,9.3463,24.99,2004,6,2004
2003-08-12,539,28764,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-22,539,29228,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-24,539,28998,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-25,539,28810,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-08-27,539,29025,1,24.99,24.99,9.3463,24.99,2003,8,2003
2003-09-06,539,29224,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-14,539,28813,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-19,539,28981,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-23,539,28623,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-10-09,539,28638,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-20,539,29206,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-11-02,539,27214,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-04,539,29129,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-05,539,28982,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-16,539,28860,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-12-01,539,28977,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-15,539,28642,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-16,539,28865,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-16,539,29033,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-28,539,28639,1,24.99,24.99,9.3463,24.99,2003,12,2003
2004-01-11,539,28978,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-16,539,28855,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-28,539,28994,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-02-06,539,29220,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-12,539,28811,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-15,539,28812,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-16,539,28622,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-17,539,29235,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-19,539,29026,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-19,539,29078,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-03-27,539,28637,1,24.99,24.99,9.3463,24.99,2004,3,2004
2004-04-02,539,29246,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-07,539,28974,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-04-30,539,28973,1,24.99,24.99,9.3463,24.99,2004,4,2004
2004-05-10,539,28800,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-21,539,28815,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-22,539,29018,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-05-31,539,29205,1,24.99,24.99,9.3463,24.99,2004,5,2004
2004-06-06,539,29245,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-06-26,539,29172,1,24.99,24.99,9.3463,24.99,2004,6,2004
2004-07-09,539,29244,1,24.99,24.99,9.3463,24.99,2004,7,2004
2004-07-24,539,28987,1,24.99,24.99,9.3463,24.99,2004,7,2004
2004-07-24,539,29219,1,24.99,24.99,9.3463,24.99,2004,7,2004
2004-07-26,539,27216,1,24.99,24.99,9.3463,24.99,2004,7,2004
2003-07-11,539,16793,1,24.99,24.99,9.3463,24.99,2003,7,2003
2003-07-18,539,16807,1,24.99,24.99,9.3463,24.99,2003,7,2003
2003-09-11,539,16889,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-11,539,19550,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-18,539,28682,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-24,539,28985,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-09-25,539,29127,1,24.99,24.99,9.3463,24.99,2003,9,2003
2003-10-03,539,19999,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-04,539,28796,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-18,539,16973,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-25,539,19849,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-30,539,28866,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-10-30,539,29177,1,24.99,24.99,9.3463,24.99,2003,10,2003
2003-11-08,539,20009,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-10,539,17024,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-11-27,539,17142,1,24.99,24.99,9.3463,24.99,2003,11,2003
2003-12-01,539,20296,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-16,539,17358,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-19,539,17480,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-25,539,20291,1,24.99,24.99,9.3463,24.99,2003,12,2003
2003-12-29,539,28867,1,24.99,24.99,9.3463,24.99,2003,12,2003
2004-01-10,539,29234,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-15,539,29009,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-20,539,20463,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-24,539,20401,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-01-26,539,20684,1,24.99,24.99,9.3463,24.99,2004,1,2004
2004-02-02,539,17609,1,24.99,24.99,9.3463,24.99,2004,2,2004
2004-02-05,539,20700,1,24.99,24.99,9.3463,24.99,2004,2,2004
